States ,Districts,Year,Sim_Yield_t_ha,Obs_Yield_t_ha,SowingDOY,EmergenceDOY,AnthesisDOY,MilkripenessDOY,MaturityDOY,HarvestDOY,AGBiomass_t_ha,maxLAI,maxSeminal_RootDepth,RainGDD,RadiationGDD,TmaxGDD,TminGDD,RainYearly,RadiationYearly,TmaxYearly,TminYearly,TRANRF,NNI,PNI,KNI,NPKI,cropNuptake_kg_ha,cropPuptake_kg_ha,shoot_P_kg_ha,PLeaching,CumulatedSeepN,TotalUptakeP,ActualTranspiration,CumulativeActualTranspiration,ActualEvapotranspiration,PotentialEvapotranspiration,ReferenceEvapotranspiration,RootLengthDensityPerLayer_30,RootLengthDensityPerLayer_30-45,RootLengthDensityPerLayer_45-75,RootLengthDensityPerLayer_75-105,RootLengthDensityPerLayer_105-135,RootLengthDensityPerLayer_135-165,RootLengthDensityPerLayer_165-195,sSeminalRootLength_30,sSeminalRootLength_30-45,sSeminalRootLength_45-75,sSeminalRootLength_75-105,sSeminalRootLength_105-135,sSeminalRootLength_135-165,sSeminalRootLength_165-195,CumulatedMineralizedN_kg_ha,TotalSoilN,TotalSoilC_correct,NitrateLossSeepage
Baden-Württemberg,Ortenaukreis,2021,7.125712955,7.05,301,306,132,178,196,196,10.76777276,2.699333454,1.397238959,1043.411111,4602.328667,16.49377308,6.310030507,1034.6,4307.153333,15.35406393,5.562861492,0.678299217,0.891344781,0.917234923,0.985823441,0.891344781,130.6843999,16.40734999,18.85333333,24.63734034,86.01416072,7.155086462,319.6372732,1256.267831,495.305278,731.3603568,826.3202483,0.485270644,0.265563947,0.152780028,0.056511644,0.005350481,0,0,480,300,452.7945146,244.4444444,44.44444444,0,0,858.4147063,11566.70967,112919.4192,412.7034444
Baden-Württemberg,Ortenaukreis,2022,8.080296687,7.4,301,307,112,153,169,169,12.9272672,3.748809746,1.394001413,655.2666667,4012.245667,17.10172146,6.250269521,826.9666667,4831.567222,18.75805175,7.199817352,0.649919705,0.879863091,0.923180937,0.979618026,0.879863091,152.8977231,20.69029159,23.42488889,15.94658416,109.7936567,9.224115621,307.9685816,1564.236413,484.9974595,664.2926147,731.0134696,0.653609083,0.377416135,0.19252039,0.063869918,0.005663212,0,0,480,300,449.5569689,244.4444444,44.44444444,0,0,1119.549404,11387.33867,110029.1889,237.7947778
Baden-Württemberg,Rottweil,1999,11.18111835,6.52,301,311,161,210,229,229,19.23719576,5.78092568,1.479438962,1549.655556,4082.408333,12.49164194,4.030855606,1417.5,4021.906889,12.88161339,4.259939117,0.758317447,0.864226215,0.959461763,0.970803443,0.864226215,232.9458717,35.11648117,38.70922222,14.38684997,124.4162884,17.9560886,417.741844,2385.66778,557.0508588,649.9162807,668.072628,1.357857342,0.672383091,0.336109006,0.096373745,0.00613867,0,0,480,300,478.6917429,311.85833,44.44444444,0,0,1304.038365,28886.74011,280018.248,360.1555556
Baden-Württemberg,Rottweil,2000,9.178346442,7.09,301,307,154,205,225,225,16.08278219,4.034592555,1.4653883,1214.277778,4104.422889,13.06250314,4.23295461,1114.411111,4201.522444,13.70564663,4.838767456,0.78466626,0.822203333,0.956206737,0.98306026,0.822203333,168.5562865,28.58351582,31.80966667,32.81622811,8.122426414,17.9560886,395.3156704,395.3156704,541.4374275,639.2097102,676.3416649,0.924242164,0.477516794,0.252448382,0.08189559,0.005000553,0,0,480,300,477.6627517,302.5113739,40.76972997,0,0,175.744688,29807.03244,291135.4348,81.26377778
Baden-Württemberg,Rottweil,2001,8.68174355,7.25,301,308,149,201,220,220,14.32233679,3.330171025,1.485019316,1210.311111,4045.361889,13.3889632,4.758916333,1388.711111,4125.302778,12.86228311,4.129315068,0.77106795,0.847300525,0.930021449,0.98059212,0.847300525,163.5472625,24.18744931,27.10533333,56.32468606,22.23612599,5.277096513,368.362878,763.6785485,518.9046959,627.9182864,669.6680823,0.643247337,0.36925731,0.210144628,0.080996923,0.005483034,0,0,480,300,480.5018064,315.6286205,44.44444444,0,0,287.782074,29757.18044,290453.3813,141.137
Baden-Württemberg,Rottweil,2002,9.807453146,6.66,301,307,156,203,223,223,16.43377389,4.559372698,1.483033125,1279.911111,4220.436556,13.36181831,4.06507104,1364.244444,4082.236778,13.4695586,4.566971081,0.760697675,0.861788679,0.925376274,0.981588244,0.861788679,185.7348573,27.29319236,30.63844444,36.76024096,40.14331329,8.00641575,401.0611184,1164.739667,556.570223,657.798836,693.1463665,0.811153534,0.439000009,0.238751724,0.088023712,0.005838573,0,0,480,300,480.6335359,313.5107005,44.44444444,0,0,480.7069778,29645.56744,288791.8688,179.0718889
Baden-Württemberg,Rottweil,2003,8.145623268,5.75,301,308,151,191,208,208,13.92001766,4.504212787,1.430514195,1062.477778,4033.784444,13.41188821,4.139802211,759.3222222,4553.720111,14.29208524,3.922343988,0.723765594,0.87982986,0.955509667,0.98001805,0.87982986,158.2702084,24.05463584,27.01155556,24.35671073,66.19489239,10.41187933,354.2736074,1519.013274,488.4197189,637.8615025,669.210252,0.851129949,0.285192803,0.160011344,0.076582345,0.003484657,0,0,480,300,475.8754907,276.8609264,24.81335625,0,0,758.3154261,29464.53244,285614.9937,260.5156667
Baden-Württemberg,Rottweil,2004,10.45434337,7.71,301,313,164,212,230,230,18.61714561,5.579725908,1.469860292,958.3666667,4725.252333,13.92140867,3.973495302,1098.877778,4126.048,12.62204007,3.595962356,0.715163927,0.874793075,0.958793341,0.967284759,0.874793075,224.6462618,34.48779851,37.87522222,7.011336275,106.839932,13.86065918,419.6946451,1938.707919,558.4082844,744.3008345,790.2864103,1.166918559,0.493550357,0.261404141,0.099788094,0.005056199,0,0,480,300,476.9495477,309.5774107,36.87872096,0,0,1126.129417,29068.85256,281545.0121,406.4505556
Baden-Württemberg,Rottweil,2005,10.07295832,6.85,301,308,165,209,231,231,17.83140438,5.611724714,1.47120219,1179.333333,4107.055444,12.57009406,3.39611451,1009.1,4186.127778,12.82392694,3.226362253,0.781293537,0.865531466,0.968508233,0.979414364,0.865531466,204.8692197,32.23628395,35.76866667,9.862519256,136.6516592,17.08428758,423.7984053,2362.506325,559.8750762,651.4880124,666.3617544,1.22564568,0.569834112,0.304396733,0.092568108,0.005908124,0,0,480,300,477.2306025,305.7532421,43.77390081,0,0,1412.290603,28812.72744,278528.0948,298.1174444
Baden-Württemberg,Rottweil,2006,9.599439295,7.14,301,306,172,210,232,232,17.76127577,4.246011993,1.469983393,1061.077778,4292.915,12.65871465,3.188809303,1113.911111,4272.714778,13.49208524,3.857747336,0.782699723,0.841797565,0.975551323,0.986020217,0.841775803,187.7209951,31.7871126,35.04,17.42689486,8.010161661,17.08428758,416.061605,416.061605,551.8870835,671.8917566,705.7657246,1.697118612,0.720735217,0.358222408,0.089157449,0.005673424,0,0,480,300,479.3520629,300.0894968,44.44444444,0,0,208.9735712,29783.58611,290781.0913,80.20611111
Baden-Württemberg,Rottweil,2007,7.092986122,7.44,301,311,133,184,204,204,11.05782237,2.487173631,1.404294321,1037.044444,3867.736556,14.496428,4.6296036,1142.944444,4297.375556,13.71722983,4.05716895,0.757171218,0.832396857,0.89349581,0.969023572,0.832396857,134.2192799,17.86631711,20.51988889,49.93780176,19.8874771,4.965342971,314.2316536,730.2932586,486.021356,593.161273,639.9871013,0.362248833,0.27177664,0.146336843,0.057240999,0.002860591,0,0,480,300,468.2593878,252.7016003,22.65206787,0,0,284.0205704,29774.89844,290641.2453,118.7733333
Baden-Württemberg,Rottweil,2008,9.761607618,7.32,301,313,160,207,226,226,16.96726127,4.894413127,1.456944968,1081.1,4505.074,13.53493562,3.964555515,1033.744444,4098.836556,13.14948391,3.784669095,0.712920546,0.850343814,0.955489098,0.967010464,0.850343814,191.1639959,30.61546135,33.95311111,42.42266932,38.14100342,8.026889105,398.9723256,1129.265584,564.4452614,694.9564393,737.6537362,1.010909945,0.523117847,0.292102519,0.090328208,0.004149349,0,0,480,300,479.4014699,296.6596471,34.01220168,0,0,492.6502218,29646.70844,288717.7846,182.5352222
Baden-Württemberg,Rottweil,2009,11.84505958,7.33,301,312,163,210,229,229,21.65889061,6.299872778,1.475459878,1071.022222,4214.978222,12.83557036,3.324800865,1009.966667,4227.436778,13.40630137,3.612785388,0.768545896,0.865785827,0.969567229,0.970168856,0.865785827,257.1904928,41.58575652,45.26311111,17.24463151,61.8900267,12.18546476,446.4279221,1575.693506,579.965513,673.8560735,685.6393536,1.824699723,0.682504947,0.398140179,0.103244838,0.006185761,0,0,480,300,478.624532,307.9464575,44.44444444,0,0,774.7300319,29400.31767,285873.1462,237.4903333
Baden-Württemberg,Rottweil,2010,10.14687357,7.01,301,310,162,207,228,228,16.69269677,4.916139198,1.487888917,926.4777778,4086.877222,12.74486366,3.500672226,1046.944444,4045.752222,11.89363775,2.901461187,0.771515411,0.866946498,0.924238472,0.974636225,0.866946498,191.1824708,27.96285679,31.34811111,13.39329128,85.86390556,14.98175044,407.7306348,1983.424141,525.6749467,640.6078063,670.2347756,0.960600015,0.505652234,0.265710947,0.091690461,0.005901989,0,0,480,300,478.2734696,320.7265584,49.72750872,0,0,1081.948038,29202.03656,282443.1417,239.7387778
Baden-Württemberg,Rottweil,2011,10.07048512,8.28,301,308,149,200,222,222,17.66343416,5.373178595,1.445186468,988.8666667,4205.851444,13.03884735,3.07973497,898.7111111,4476.432111,14.59881279,4.014824962,0.760378054,0.858440193,0.967258245,0.978039884,0.858440193,205.7267134,32.12981968,35.67588889,11.15788112,118.6874762,18.1947324,409.342151,2392.766292,548.9893344,657.2676065,676.5500849,0.776149149,0.334730633,0.197489351,0.090947711,0.004276295,0,0,480,300,479.1382517,288.2704386,28.84966373,0,0,1358.898002,28904.54667,279477.4359,328.2357778
Baden-Württemberg,Rottweil,2012,7.779694204,7.44,301,307,151,200,219,219,12.81742325,3.239897635,1.401612878,1001.655556,4359.758333,13.91796058,3.775118193,1194.366667,4325.090111,13.51496661,3.622647237,0.757023312,0.844349681,0.945583626,0.981275857,0.844349681,139.4407418,22.21579781,24.99888889,16.22652243,7.048788749,18.1947324,352.5707701,352.5707701,524.3311772,657.8067943,716.1916404,0.616247199,0.319451176,0.169622678,0.057245322,0.002898794,0,0,480,300,471.9802775,246.3045932,22.22222222,0,0,148.9934652,29835.25311,291676.1262,70.63122222
Baden-Württemberg,Rottweil,2013,10.37801525,6.21,301,314,170,213,231,231,18.38939129,5.00622422,1.483003876,1221.711111,4292.012778,13.00685644,3.890916762,1108.7,3987.362556,12.47756469,3.808949772,0.734329371,0.854213192,0.955966021,0.963603926,0.854213192,208.356999,33.8354396,37.15633333,56.98556282,18.1649121,5.605123741,406.7962244,759.3669944,555.3974484,690.6811121,720.4979621,1.540330958,0.740553072,0.348825234,0.096802649,0.006147977,0,0,480,300,480.1204872,313.9945002,44.44444444,0,0,295.0619009,29774.87433,290536.3306,111.1611111
Baden-Württemberg,Rottweil,2014,9.236442587,8.61,301,308,148,197,216,216,15.02081345,4.082745889,1.451647185,1041.388889,3922.065778,13.90762592,4.225727811,999.1666667,4123.645444,14.54207002,4.939238965,0.768945426,0.854607409,0.913557641,0.977736151,0.854607409,180.1694374,24.80981654,27.86866667,31.70116003,34.36288016,8.086105395,374.4739128,1133.840907,514.0792948,614.0955967,641.3572697,0.613068297,0.238276129,0.158415083,0.071262984,0.004150696,0,0,480,300,480.658566,287.6552853,37.5349285,0,0,495.6677678,29671.98222,288588.5599,161.9796667
Baden-Württemberg,Rottweil,2015,9.0385807,7.05,301,307,152,197,214,214,14.68295656,3.812593162,1.418919979,953.5333333,4206.377333,14.17876285,4.507888848,803.9444444,4384.372444,14.73269406,4.284535769,0.73974856,0.882272209,0.927740341,0.981650212,0.882272209,175.1254894,23.8705891,26.80222222,24.42080842,65.50787799,10.47316431,383.5431809,1517.384088,548.6538924,659.8019335,702.4139403,0.728002913,0.398095307,0.207375302,0.062335769,0.00284031,0,0,480,300,473.2265563,265.1348553,22.22222222,0,0,810.7056183,29415.56222,284910.4671,311.45
Baden-Württemberg,Rottweil,2016,7.175357368,6.95,301,308,147,196,214,214,11.42561606,3.025454595,1.461955427,1114.244444,4030.453889,14.05842012,4.531411779,1118.666667,4075.625444,13.65355191,4.083060109,0.742044457,0.870976977,0.909763979,0.979019413,0.870976977,139.2718036,18.26926583,20.90544444,17.4360439,113.9335019,12.30009089,327.7889404,1845.173028,464.5154054,614.9618453,666.8796519,0.510320968,0.279873252,0.163873634,0.067152502,0.003906594,0,0,480,300,475.1187846,303.4577863,38.93441145,0,0,1139.880586,29025.653,281101.2673,484.2562222
Baden-Württemberg,Rottweil,2017,10.29119272,7.43,301,311,155,198,216,216,16.9623848,4.929233817,1.425680634,867.7555556,4478.934778,14.47044108,3.830150814,1039.633333,4310.443667,14.09165906,3.919665145,0.728915402,0.870419873,0.924070731,0.970965774,0.870419873,202.9404522,28.40838057,31.68477778,8.177319779,134.6717995,15.14092895,428.2384991,2273.411528,568.8886556,715.2303735,757.9242446,1.014970745,0.489283003,0.244627271,0.069951846,0.003126823,0,0,480,300,474.3939488,273.3294679,25.91994193,0,0,1474.254902,28841.35144,277449.7464,207.383
Baden-Württemberg,Rottweil,2018,9.007512983,8.39,301,312,150,195,211,211,16.0741103,3.934698633,1.444146985,1013.266667,4220.4,14.16570747,4.346738487,952.3111111,4520.342889,15.18971081,4.677473364,0.724407152,0.830114476,0.951205913,0.969166946,0.830113166,171.4831019,28.38110065,31.42844444,22.66645986,8.944261176,15.14092895,387.1970967,387.1970967,538.6984598,672.5689118,718.4964582,1.050573079,0.400521181,0.223396891,0.093062493,0.004250033,0,0,480,300,478.6445659,284.9782453,30.52417407,0,0,188.9339277,29788.517,291141.9983,89.532
Baden-Württemberg,Rottweil,2019,9.186556515,7.37,301,312,156,200,216,216,14.7183797,3.861295205,1.452240074,997.4111111,4648.775778,15.14779335,4.255082985,1056.711111,4430.137333,14.56894977,4.220761035,0.724209705,0.867616328,0.91067223,0.970299217,0.867616328,166.6188407,23.38654321,26.31822222,38.55213396,17.27147541,5.176764386,409.9112353,797.1083319,549.14262,734.0099744,797.8642934,0.747297937,0.40632212,0.211065102,0.069428191,0.004168393,0,0,480,300,479.0742045,289.1771294,39.54429543,0,0,308.9022038,29783.24578,290372.0712,83.27222222
Baden-Württemberg,Rottweil,2020,8.413527016,8.23,301,309,144,196,214,214,13.2841907,3.410718276,1.442450857,975.2888889,4557.769778,14.94536405,4.30957454,922.2333333,4627.648556,15.17310261,4.669550698,0.714207022,0.864205376,0.932254538,0.977936813,0.864205376,163.7931602,22.4976792,25.32288889,32.22907757,40.18353797,7.426532306,358.5386346,1155.646967,512.9615562,699.7974094,754.6837097,0.449303095,0.238272785,0.135504188,0.070499614,0.003411865,0,0,480,300,475.8208518,287.0449371,32.41303486,0,0,555.6256277,29623.282,287712.3842,229.1206667
Baden-Württemberg,Rottweil,2021,8.041982455,6.75,301,307,160,204,224,224,12.8025538,3.218788259,1.441183883,1213.222222,4501.723111,14.14767183,4.405054048,1149.066667,4298.287333,13.2909589,3.533789954,0.752834479,0.873731292,0.90657546,0.983727982,0.873731292,155.8924218,19.97131963,22.75622222,22.36763606,82.83196789,9.423664269,379.5068191,1535.153786,541.6965792,688.6122335,747.1779741,0.546347177,0.306911819,0.171976614,0.062836495,0.0037779,0,0,480,300,478.2306523,278.8239344,32.78559418,0,0,929.1756134,29280.833,283412.7713,426.4842222
Baden-Württemberg,Rottweil,2022,9.499509247,7.33,301,310,133,175,191,191,15.98496189,4.736474218,1.396080951,727.9444444,3996.975889,15.39805356,4.13417037,918.9222222,4759.793111,16.6304414,5.07695586,0.713306125,0.868968461,0.936499871,0.971602671,0.868968461,189.7284571,27.26707952,30.34844444,15.40365474,109.8403183,12.15037222,367.6426214,1902.796407,508.2986801,648.8313823,685.1166284,0.903429949,0.444683765,0.216012393,0.065212146,0.003111813,0,0,480,300,467.4230149,246.0443097,22.22222222,0,0,1231.429253,29039.83433,280021.0722,270.0834444
Baden-Württemberg,Tuttlingen,1999,11.91655801,6.22,301,315,173,221,242,242,20.91494405,6.354846377,1.036504672,1096.7,4173.635,11.37866667,3.3752,1029.4,4114.866,11.7890411,3.573150685,0.778666667,0.853169353,0.961344634,0.962666667,0.853169353,252.2529522,39.08553965,42.912,10.23593132,89.01153483,21.12362621,441.2874762,2602.430248,578.6222698,650.4529376,657.8438418,1.820964419,0.767982587,0.266662811,0,0,0,0,480,300,336.5046716,0,0,0,0,1207.314386,22996.138,222320.968,322.613
Baden-Württemberg,Tuttlingen,2000,10.19161356,6.8,301,308,165,219,237,237,18.80174375,4.411544277,1.028417718,981.7,4244.173,12.07944444,3.428055556,931.6,4283.2,12.56857923,4.030874317,0.813272512,0.809618987,0.973275946,0.980555556,0.809618987,204.4775497,35.20563708,38.501,15.17223444,7.946204594,21.12362621,430.9464108,430.9464108,573.6159794,658.7450533,681.7077622,1.306871194,0.57340483,0.201269632,0,0,0,0,480,300,328.4177185,0,0,0,0,217.4221679,23740.228,228636.401,79.462
Baden-Württemberg,Tuttlingen,2001,10.29307091,6.41,301,310,165,214,233,233,17.83581412,4.179471814,1.026822465,1007.1,4172.718,12.24226519,4.123756906,1069.7,4255.005,11.7490411,3.526575342,0.798342541,0.824949426,0.951318202,0.975138122,0.824949426,193.1857156,31.9839937,35.27,35.84791036,13.75875532,6.718963077,436.0464412,866.992852,566.78055,650.2970157,673.1871706,1.216997487,0.603866445,0.230269266,0,0,0,0,480,300,326.8224647,0,0,0,0,290.0770836,23743.192,230480.437,58.126
Baden-Württemberg,Tuttlingen,2002,10.89312093,6.28,301,309,166,213,234,234,18.6839191,5.202967709,1.023975057,978.1,4291.148,12.14972678,3.478961749,1100.4,4205.266,12.35643836,4.042465753,0.789890362,0.852935986,0.941017454,0.978142077,0.852935986,219.837427,32.53936839,36.192,73.68199537,23.29292026,9.972899917,436.526485,1303.519337,573.0882338,662.1991016,683.0791988,1.154957417,0.548785632,0.198384666,0,0,0,0,480,300,323.9750569,0,0,0,0,394.3560166,23670.059,230371.472,95.342
Baden-Württemberg,Tuttlingen,2003,8.475695619,5.78,301,309,159,200,217,217,15.56941178,5.373602646,1.014710421,896.8,4113.977,12.3591954,3.422413793,698.9,4638.998,13.22410959,3.184931507,0.743714408,0.888132009,0.977011494,0.977011494,0.888132009,177.8917655,29.71018956,32.727,43.57881992,40.95067525,12.94391887,383.6154548,1687.134792,504.9027364,657.1371751,671.2642948,1.154406755,0.108851416,0.126694332,0,0,0,0,480,300,314.7104209,0,0,0,0,652.6456684,23548.821,227634.96,176.578
Baden-Württemberg,Tuttlingen,2004,11.78678396,6.85,301,315,173,221,241,241,21.64865,6.346368875,1.018537354,837.9,4801.447,12.73341902,3.31311054,879.4,4240.854,11.71065574,3.086612022,0.712905826,0.874043028,0.964010283,0.964010283,0.874043028,257.5925322,41.8694895,45.617,6.157064735,76.70281206,17.13086782,437.2549263,2124.389718,576.1811186,754.0411265,778.663043,1.575844349,0.297051526,0.166241857,0,0,0,0,480,300,318.5373536,0,0,0,0,1020.758275,23169.756,223794.055,357.521
Baden-Württemberg,Tuttlingen,2005,10.22502947,6.26,301,309,173,218,242,242,19.44914927,6.312530289,1.018568439,883,4212.378,11.73024523,2.989373297,794.2,4273.344,11.81616438,2.801643836,0.789258571,0.868458407,0.978201635,0.978201635,0.868458407,221.5726421,37.56021745,41.272,5.15647924,104.040455,20.88688957,417.4834208,2541.873139,539.645054,661.9074099,668.5887709,1.447830762,0.678118765,0.28092229,0,0,0,0,480,300,318.5684393,0,0,0,0,1317.435179,22912.657,220863.455,273.376
Baden-Württemberg,Tuttlingen,2006,10.23324463,6.76,301,307,178,218,243,243,19.10937517,4.329701915,1.022863491,990.8,4387.295,11.56994536,2.743989071,984.1,4403.064,12.47753425,3.44739726,0.799870981,0.821959333,0.979288699,0.983606557,0.821959333,213.1160482,34.66885514,38.171,16.08456359,8.241003132,20.88688957,418.1931437,418.1931437,556.4157143,678.3933973,702.9600676,2.057257779,0.756610274,0.279482661,0,0,0,0,480,300,322.8634913,0,0,0,0,232.4694715,23731.667,228717.548,82.41
